From Date,Unnamed: 0,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,AT,TOT-RF,AQI
2021-01-01,47.5,151.17208333333335,304.4341758241758,97.61032967032968,20.91846153846154,118.52912087912088,29.37978021978022,37.67422222222222,1.1679775280898876,53.95693181818182,7.315326086956522,,11.11843373493976,9.992051282051282,69.31725274725275,1.2092307692307693,187.4343956043956,197.554,,25.045934065934063,0.0,325.46283114999505
2021-01-02,3023.5,93.06760416666667,225.19966101694916,33.41684931506849,91.97219178082192,125.3895890410959,19.873561643835615,36.97254237288136,0.9678947368421053,48.93678571428571,5.672375000000001,,10.73281690140845,10.495869565217392,54.9821875,1.6090625,185.064375,284.96000000000004,,26.39046875,0.0,205.09774058648875
2021-01-03,5711.5,70.53336956521738,257.0196153846154,35.70309090909091,89.02254545454545,117.23425925925925,19.04836363636364,54.29137254901961,0.676530612244898,68.54212765957446,4.492280701754386,,7.508301886792453,9.890188679245282,47.998679245283014,1.691698113207547,227.83962264150944,426.35333333333335,,30.360188679245283,0.0,180.97020833333332
2021-01-04,8687.5,30.552291666666665,220.0445054945055,45.794673913043475,26.636739130434783,72.42967391304347,19.152065217391304,41.830888888888886,0.14744444444444443,4.9750000000000005,2.151505376344086,,2.378285714285714,2.3486301369863014,75.5467032967033,1.3531868131868132,214.679010989011,398.3419565217391,,26.95615384615385,0.0,174.85375
2021-01-05,11567.5,,97.71465517241379,9.476,26.631285714285713,36.10928571428572,14.749571428571429,11.880350877192981,0.3554385964912281,7.5680000000000005,0.9690123456790123,,3.0585714285714287,2.5815517241379307,69.90587301587301,1.6312698412698412,253.7047619047619,351.72333333333336,,29.50111111111111,0.0,60.20142361111112
2021-01-06,14543.5,21.067340425531913,60.02692307692308,31.99204081632653,22.798979591836737,54.760612244897956,10.141632653061224,11.746052631578948,0.363421052631579,26.04263157894737,1.2311475409836066,,2.034390243902439,2.1670588235294117,76.30675,1.55025,180.85675,474.2810344827586,,29.377750000000002,0.0,44.274409722222224
2021-01-07,17423.5,33.98083333333333,156.28777777777776,43.508372093023254,22.502441860465115,65.95581395348837,13.183720930232557,9.757848101265823,0.465,8.004615384615384,1.5534831460674157,,2.606086956521739,3.0095774647887326,82.92395061728395,1.4443209876543208,230.56259259259258,329.2653846153846,,27.174691358024692,0.0,125.20708333333333
2021-01-08,20399.5,16.001145833333332,51.95408602150537,43.67340425531915,13.901808510638297,57.57585106382979,5.071063829787234,,0.23252747252747252,7.904222222222222,1.2308421052631577,,1.6485915492957746,2.0558974358974362,87.48247311827957,2.3123655913978496,242.5194623655914,242.5772340425532,,25.601827956989244,0.0,51.87908854166667
2021-01-09,23375.5,,,,,,,,,,,,,,,,,,,,0.0,0.0
2021-01-10,26255.5,24.074126984126984,160.58578947368423,134.73175,21.197560975609758,151.61975609756098,17.79769230769231,,,,0.0,,,,86.01655172413793,1.4393103448275864,169.52896551724137,295.1928571428571,,25.84103448275862,0.0,44.53459827196382
2021-01-11,29231.5,111.008,271.9035,102.86365853658536,124.23804878048782,125.13731707317073,48.002682926829266,22.39,,,4.327678571428572,,5.822321428571429,8.963392857142857,63.8996875,1.37,153.39375,290.714375,,26.89875,0.0,171.31378366626913
2021-01-12,32111.5,70.87792452830189,103.16068181818181,11.120961538461538,34.53192307692308,45.643846153846155,21.433461538461536,22.340000000000003,0.7034090909090909,32.61931818181818,1.9459259259259258,,1.0996296296296295,2.3857407407407405,85.454,2.2106,65.6458,29.533529411764704,,20.7902,0.0,79.6609935897436
2021-01-13,1199.5,105.00125000000001,221.64649122807018,22.909452054794517,77.20246575342465,100.1004109589041,16.811232876712328,33.152678571428574,0.6389090909090909,71.38952380952381,4.873176470588236,,8.842394366197182,7.314558823529412,49.905833333333334,1.7196666666666667,201.3975,287.07444444444445,,28.159666666666666,0.0,230.85141792357967
2021-01-14,1295.5,103.14035714285714,301.1104081632653,23.501052631578947,91.70526315789473,115.20105263157895,15.332280701754385,36.63963636363636,0.7418181818181818,101.73533333333333,5.047457627118645,,9.991875,6.916976744186047,61.351454545454544,1.44,201.0398181818182,296.2133333333333,,25.315272727272724,0.0,163.66034360494345
2021-01-15,1391.5,78.0009375,249.57796610169493,16.157333333333334,82.346,98.49755555555556,15.724444444444446,34.104561403508775,0.5408928571428572,61.31527272727273,3.2183606557377047,,6.5645454545454545,6.725102040816326,66.99050847457627,1.474406779661017,230.76898305084748,308.05,,23.361355932203388,0.0,132.55708314333484
2021-01-16,1487.5,88.17709090909091,216.31119999999999,42.854285714285716,80.93380952380951,123.77595238095239,14.312142857142858,34.74795918367347,0.6887500000000001,74.45212765957447,3.889056603773585,,9.559347826086958,7.39,60.864423076923075,1.1096153846153847,201.78865384615386,245.40190476190475,,23.093846153846155,0.0,122.0767420704865
2021-01-17,1583.5,92.56793103448275,244.2166037735849,38.55327272727273,90.0330909090909,128.58890909090908,15.752181818181818,35.112264150943396,0.9326415094339623,49.77538461538462,6.01875,,15.3818,4.2248484848484855,66.05166666666666,1.1196296296296298,202.37074074074076,248.26333333333332,,23.618333333333336,0.0,142.78194860614192
2021-01-18,1679.5,54.006190476190476,178.64214285714286,24.554098360655736,72.85770491803278,97.40344262295082,15.831803278688525,34.0546511627907,0.5727272727272728,59.232571428571426,3.2020967741935484,,7.941851851851852,7.564468085106382,64.83745762711864,1.136271186440678,237.11661016949154,265.3696,,22.46225806451613,0.0,88.18470486111111
2021-01-19,1775.5,96.60490196078432,265.87649999999996,113.6006976744186,104.61511627906977,218.17093023255813,12.65093023255814,36.17368421052631,1.3943589743589744,,7.454893617021276,,21.858695652173914,22.673684210526318,61.212,0.7104999999999999,197.639,212.95857142857145,,,0.0,127.31237847222222
2021-01-20,1871.5,93.191875,238.94885245901642,56.25492063492064,100.2873015873016,156.5531746031746,13.63031746031746,35.9144262295082,1.0145,,6.764923076923077,,17.400363636363636,10.278666666666668,55.44984126984127,1.1476190476190475,195.6363492063492,307.19115384615384,,,0.0,159.33786324786325
2021-01-21,1967.5,109.30746031746031,243.3793220338983,23.26474576271186,94.52762711864408,117.77338983050848,13.079152542372881,42.355000000000004,0.7372727272727272,86.30714285714286,5.317704918032787,,9.757021276595744,7.059772727272727,55.04254237288136,1.2557627118644068,230.87593220338982,251.119,,25.151724137931033,0.0,175.137702991453
2021-01-22,2063.5,120.67671052631579,309.20430555555555,29.425342465753427,113.69013698630135,143.11835616438356,20.236849315068493,47.75056338028169,1.1341428571428571,56.239,7.323066666666667,,14.508676470588236,8.318813559322034,64.13638888888889,1.0993055555555555,197.85986111111112,271.27218750000003,,23.498055555555553,0.0,235.5803127018734
2021-01-23,2159.5,138.48333333333335,367.9058823529412,55.10346153846154,119.19557692307693,165.8586274509804,20.319423076923076,51.039795918367346,1.186326530612245,72.10575,7.552222222222222,,20.63195652173913,10.555263157894737,59.807647058823534,1.2011764705882353,217.1829411764706,271.93827586206896,,25.27901960784314,0.0,194.82704583603717
2021-01-24,2255.5,71.20325,253.14285714285714,13.879,89.23299999999999,103.12,21.211000000000002,45.105,0.7016666666666667,76.13,3.908,,7.581176470588235,7.444444444444445,46.05375,1.30375,201.63125,274.26375,,28.0225,0.0,61.07865918803419
2021-01-25,2351.5,99.23578125,297.66875,13.05673469387755,97.82755102040817,110.88979591836735,16.175102040816327,46.25446808510638,0.7176086956521739,64.45066666666666,5.538461538461538,,6.746190476190476,6.695952380952382,55.52938775510204,1.4281632653061225,234.23326530612246,286.25666666666666,,23.94857142857143,0.0,167.26552751068377
2021-01-26,2447.5,87.77125,232.35685714285714,9.498648648648649,70.13837837837838,79.63783783783784,17.993243243243242,48.478857142857144,0.7965714285714286,90.48057142857142,5.041794871794871,,5.241666666666666,4.682857142857143,59.847297297297295,1.4232432432432431,216.56216216216217,313.30227272727274,,23.425945945945944,0.0,89.9826103726747
2021-01-27,2543.5,108.3053125,228.9061403508772,17.219152542372882,95.72186440677966,112.9371186440678,18.27508474576271,48.00035087719298,1.010877192982456,44.33857142857143,6.874098360655737,,10.610000000000001,5.7856097560975615,65.44689655172414,1.1929310344827586,203.11724137931034,251.13107142857143,,21.749655172413792,0.0,172.32984241452994
2021-01-28,2639.5,122.6157627118644,257.6277358490566,25.50537037037037,102.055,127.56055555555557,21.412592592592592,46.64725490196078,1.0089795918367346,52.171020408163265,6.578392857142857,,13.527115384615383,5.825,63.913773584905655,1.240377358490566,220.7254716981132,270.037,,22.760754716981133,0.0,168.28414505068574
2021-01-29,2735.5,112.33460317460317,250.77070175438598,53.744067796610175,111.43677966101696,159.2756896551724,17.880677966101697,47.27910714285714,1.1714285714285713,43.684464285714284,7.607833333333334,,17.113636363636363,10.049318181818181,63.0206779661017,1.0683050847457627,192.79525423728813,279.0536666666667,,22.570677966101695,0.0,178.92425213675213
2021-01-30,2831.5,110.70063492063493,235.25728813559323,70.76483870967742,100.88048387096775,171.62983870967741,17.918548387096774,40.55368421052631,1.276909090909091,30.25314814814815,7.1881355932203395,,20.80734693877551,8.786666666666667,57.2357627118644,1.3198305084745763,158.96559322033897,218.52392857142857,,23.13135593220339,0.0,169.56330606489763
2021-01-31,2927.5,92.4091304347826,263.19888888888886,78.12919354838711,93.64283582089551,155.42916666666667,14.449253731343283,31.037142857142857,1.3401612903225808,38.0545,7.213823529411765,,18.913090909090908,8.389999999999999,51.73353846153846,1.4669230769230768,182.2783076923077,260.52818181818185,,23.751076923076923,0.0,165.62959737860558
2021-02-01,143.5,175.03520833333334,353.75865168539326,69.75846153846155,24.628351648351646,94.38725274725275,21.665274725274724,37.589662921348314,0.9796590909090909,41.55416666666667,7.807065217391305,,6.972168674698795,9.423947368421054,75.2671111111111,1.2395555555555555,237.3811111111111,221.2455,,24.194444444444443,0.0,353.02429654889687
2021-02-02,3119.5,79.22947916666666,197.32827160493827,25.11022988505747,87.49183908045977,112.60183908045978,19.005977011494252,45.687236842105264,0.8397101449275362,37.476716417910446,3.852359550561798,,9.14072463768116,8.54859375,50.043928571428566,1.7532142857142858,149.46809523809523,266.392972972973,,26.049999999999997,0.0,196.30402577457266
2021-02-03,5807.5,71.24697916666666,255.2695294117647,78.5532584269663,90.5991011235955,155.87023255813955,18.19438202247191,55.01464285714285,0.9896296296296296,36.976125,6.395555555555556,,13.608641975308641,17.323977272727273,46.58094117647059,1.4131764705882353,200.10623529411762,439.43,,27.95623529411765,0.0,216.5057447109173
2021-02-04,8783.5,37.702553191489365,254.9862962962963,34.16195402298851,33.413448275862066,67.57229885057471,16.55344827586207,40.83638554216868,0.21698795180722893,10.887073170731707,1.4264772727272728,,1.8072972972972974,2.0164705882352942,71.20241379310345,1.3235632183908046,217.63126436781607,424.23069767441854,,26.774827586206897,0.0,186.96044270833332
